,MSSubClass,MSZoning,LotFrontage,LotArea,Street,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,Heating,HeatingQC,CentralAir,Electrical,LowQualFinSF,GrLivArea,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,PoolArea,MiscVal,MoSold,YrSold,SaleType,SaleCondition,TotalSF,TotalBath,TotalPorchSF,percent_grliving,Percent_BsmtF,YrRemMinBui,YrSoldMinRem,isNew,ylogSalePrice
1239,85,RL,7.337529394588084,21.11664115346747,Pave,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,SFoyer,7,6,1974,1974,Gable,CompShg,Plywood,Plywood,BrkFace,7.244955797756471,TA,TA,CBlock,Gd,TA,Gd,GLQ,12.784498616598318,LwQ,8.724358962810534,1.0,GasA,TA,Y,SBrkr,1.0,13.580152037284352,3,1,Gd,6,Typ,2,TA,Attchd,1974.0,RFn,2.0,11.410943347638753,TA,TA,Y,1.0,1.0,1,2010,WD,Family,15.520201951720022,3.0,8.020909424392293,0.5269541778975741,1.0,0,36,1.0,12.04355959836804
1240,20,RL,7.789529331141852,22.215303433656715,Pave,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,10,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,None,1.0,Ex,TA,PConc,Ex,Gd,Gd,GLQ,14.067564449390803,Unf,1.0,12.109186247385459,GasA,Ex,Y,SBrkr,1.0,15.299750150716978,2,1,Ex,7,Typ,1,Gd,Attchd,2006.0,Fin,3.0,12.673284500279395,TA,TA,Y,1.0,1.0,9,2006,New,Partial,17.596189239793603,3.5,10.979298049926308,0.5,0.6676300578034682,0,0,1.0,13.049794835104816
1241,70,RL,1.0,21.41340834119558,Pave,IR1,HLS,AllPub,Corner,Mod,Crawfor,Norm,Norm,1Fam,2Story,8,7,1929,1950,Gable,CompShg,BrkFace,Stucco,None,1.0,TA,TA,PConc,Gd,TA,No,Unf,1.0,Unf,1.0,12.480119387602214,GasA,Fa,Y,SBrkr,1.0,14.33653469002764,3,1,Gd,7,Typ,2,Gd,Detchd,1931.0,Unf,2.0,10.715841640087826,TA,TA,Y,1.0,1.0,6,2006,WD,Normal,15.636812603929721,1.0,1.0,0.656994369857081,0.0,21,56,0.0,12.345838935721968
1242,80,RL,7.172972078519893,21.640590109967253,Pave,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,SLvl,6,7,1984,2003,Hip,CompShg,VinylSd,VinylSd,BrkFace,7.07328940298831,TA,TA,CBlock,Gd,TA,No,Unf,1.0,Unf,1.0,11.67510179086764,GasA,Ex,Y,SBrkr,1.0,14.970503069068581,3,1,TA,7,Typ,1,TA,BuiltIn,1984.0,Fin,2.0,11.15321458816539,TA,TA,Y,1.0,1.0,1,2007,WD,Abnorml,15.830930703762712,3.5,11.40609703018311,0.7615165103954341,0.0,19,4,0.0,12.08954444723597
1243,60,FV,6.831327892742091,20.06039951062208,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,7,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,None,1.0,Gd,TA,PConc,Gd,TA,No,Unf,1.0,Unf,1.0,12.354094166792635,GasA,Ex,Y,SBrkr,1.0,14.406985436532127,3,1,Gd,6,Typ,0,No,Attchd,2005.0,RFn,2.0,11.805463148214445,TA,TA,Y,1.0,1.0,3,2006,New,Partial,15.636812603929721,2.5,6.172534928709971,0.6725855348635773,0.0,1,0,0.0,12.136191879981927
1244,80,RL,1.0,21.72055133787354,Pave,IR1,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,1Fam,SLvl,6,5,1976,1976,Gable,CompShg,HdBoard,HdBoard,BrkFace,10.286967630227565,TA,TA,CBlock,TA,TA,Av,GLQ,11.463745203158789,Unf,1.0,11.132026289259763,GasA,TA,Y,SBrkr,1.0,13.219759857683576,3,1,TA,6,Typ,0,No,Attchd,1976.0,Unf,3.0,12.79385651815942,TA,TA,Y,1.0,1.0,5,2010,WD,Normal,15.254043235000337,2.0,1.0,0.5053763440860215,0.532608695652174,0,34,1.0,12.042971193457888
1245,75,RM,6.684506656824126,20.71220477890197,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2.5Unf,6,5,1917,1950,Gable,CompShg,AsbShng,AsbShng,None,1.0,TA,TA,BrkTil,Gd,TA,No,Rec,10.17063676912744,Unf,1.0,10.812268655479881,OthW,Fa,N,SBrkr,1.0,15.272393891728257,3,1,TA,8,Typ,1,Gd,Detchd,1950.0,Unf,2.0,10.69122459677165,Fa,Fa,P,1.0,1.0,4,2008,WD,Normal,16.25344192042926,1.5,9.684972117808226,0.7368421052631579,0.4340136054421769,33,58,0.0,11.771443882099637
1246,20,RL,6.684506656824126,19.598237927298484,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,1950,1950,Gable,CompShg,MetalSd,MetalSd,None,1.0,TA,TA,CBlock,TA,TA,No,BLQ,11.439858799435372,Rec,7.574446614595114,9.567309925236039,GasA,TA,Y,SBrkr,1.0,13.091404736594225,3,1,TA,6,Typ,0,No,Attchd,1950.0,Unf,1.0,9.831513536945508,TA,TA,Y,1.0,1.0,5,2007,WD,Normal,14.963871940449417,1.0,7.221213632878419,0.5300429184549357,0.7191780821917808,0,57,1.0,11.686887175419702
1247,20,RL,7.512195594586373,21.31471635695964,Pave,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,7,5,1968,1968,Hip,CompShg,BrkFace,BrkFace,None,1.0,Gd,TA,CBlock,TA,TA,No,ALQ,13.303551331145187,Unf,1.0,13.249733539557493,GasA,Ex,Y,SBrkr,1.0,15.35087784919821,3,1,Ex,8,Typ,2,TA,Attchd,1968.0,Fin,2.0,11.38174777012446,TA,TA,Y,1.0,1.0,4,2010,WD,Normal,17.652930490131737,3.5,1.0,0.5,0.504739336492891,0,42,1.0,12.404927602627597
1248,120,RL,1.0,16.63749574131181,Pave,IR1,Lvl,AllPub,Corner,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,7,5,2003,2003,Gable,CompShg,VinylSd,Wd Shng,Stone,8.659675454722642,Gd,TA,PConc,Gd,TA,No,Unf,1.0,Unf,1.0,14.107880136811872,GasA,Ex,Y,SBrkr,1.0,14.107880136811872,2,1,Gd,6,Typ,1,Gd,Attchd,2003.0,RFn,2.0,11.158488106660393,TA,TA,Y,1.0,1.0,3,2006,WD,Normal,16.273396206328023,2.0,8.920955300440632,0.5,0.0,0,3,1.0,12.053801032483948
1249,20,RL,6.744420430279228,20.817338927007327,Pave,Reg,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,1Fam,1Story,5,6,1968,1968,Gable,CompShg,HdBoard,HdBoard,None,1.0,TA,TA,CBlock,TA,TA,No,BLQ,11.322492140734994,Unf,1.0,10.41914552756971,GasA,TA,Y,SBrkr,1.0,12.749954255078423,3,1,TA,5,Typ,0,No,Attchd,1968.0,RFn,1.0,9.930417557876343,TA,TA,Y,1.0,11.74097393831022,11,2009,WD,Normal,14.748535182896902,2.0,5.6477085871174175,0.5028768699654775,0.5902777777777778,0,41,1.0,11.775297421715827
1250,60,RL,1.0,23.208488085940857,Pave,IR1,Lvl,AllPub,Inside,Gtl,Veenker,Norm,Norm,1Fam,2Story,7,7,1974,2003,Gable,CompShg,Wd Sdng,Wd Sdng,None,1.0,Gd,TA,CBlock,TA,TA,Gd,LwQ,8.104296691279632,ALQ,13.211538234168557,5.792129643835174,GasA,TA,Y,SBrkr,1.0,15.435042476974068,3,1,Gd,9,Typ,2,Gd,Attchd,1974.0,RFn,2.0,11.362125484014028,TA,TA,Y,1.0,1.0,7,2007,WD,Normal,16.86844075087767,3.5,9.75491649081582,0.6451324799047335,0.9697986577181208,29,4,0.0,12.591338447675579
1251,60,RL,6.684506656824126,19.45436807033361,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,2Story,7,5,2003,2004,Gable,CompShg,VinylSd,VinylSd,Stone,7.491069783799412,Gd,TA,PConc,Gd,TA,No,Unf,1.0,Unf,1.0,12.318183797820266,GasA,Ex,Y,SBrkr,1.0,14.601157000193943,3,1,Gd,7,Typ,1,Gd,BuiltIn,2003.0,Fin,2.0,10.697398554008169,TA,TA,Y,1.0,1.0,7,2008,WD,Normal,15.763315348446238,2.5,10.072418929401417,0.6894254787676936,0.0,1,4,0.0,12.016128107502665
1252,50,RM,6.42678077191518,19.06178179936772,Pave,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,6,6,1931,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,1.0,TA,TA,BrkTil,TA,Fa,No,LwQ,10.865134788128456,Unf,1.0,11.056650085160447,GasA,TA,Y,FuseA,1.0,14.026776567947474,3,1,TA,6,Typ,1,Gd,Detchd,1978.0,Unf,1.0,11.56205956952421,TA,TA,Y,1.0,1.0,11,2007,WD,Normal,15.555709047199725,1.0,8.020909424392293,0.6072856508218569,0.4807692307692308,19,57,0.0,11.755879486687116
1253,20,RL,7.469749997220178,22.337803871217822,Pave,IR1,Lvl,AllPub,Corner,Gtl,NoRidge,Norm,Norm,1Fam,1Story,8,5,1994,1994,Hip,CompShg,HdBoard,HdBoard,BrkFace,11.534293431937689,Gd,TA,PConc,Gd,TA,Gd,GLQ,13.910399284114215,Unf,1.0,12.038947685692156,GasA,Ex,Y,SBrkr,1.0,15.16246656706435,2,1,Gd,7,Typ,1,TA,Attchd,1994.0,Fin,2.0,12.113042599688864,TA,TA,Y,1.0,1.0,8,2008,WD,Normal,17.4429595105303,3.0,10.010205578972315,0.5001258494840172,0.6616314199395771,0,14,1.0,12.616528611893463
1254,30,RL,6.559490358416789,17.518151243588775,Pave,Reg,Lvl,AllPub,Corner,Gtl,Edwards,Feedr,Norm,1Fam,1Story,5,8,1922,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,1.0,TA,TA,PConc,Fa,TA,No,Unf,1.0,Unf,1.0,12.718228468762483,GasA,Ex,Y,SBrkr,1.0,12.718228468762483,2,1,TA,4,Typ,0,No,No,0,No,0.0,1.0,No,No,Y,1.0,1.0,7,2009,WD,Normal,14.730882561077351,1.0,7.574446614595114,0.5,0.0,28,59,0.0,11.511934974596555
1255,80,RL,6.653921148278169,20.706844043033172,Pave,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,SLvl,7,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,Stone,8.897190279129997,Gd,TA,PConc,Gd,TA,Gd,GLQ,11.971129399749735,Unf,1.0,9.114592997374732,GasA,Ex,Y,SBrkr,1.0,13.562894319909493,2,1,Gd,5,Typ,0,No,Attchd,2005.0,Fin,2.0,10.715841640087826,TA,TA,Y,1.0,1.0,7,2008,WD,Normal,15.217065913603108,3.0,9.232627042257835,0.5766567754698319,0.7651869158878505,0,3,1.0,12.154784614286667
1256,20,RL,6.831327892742091,20.773617256241184,Pave,Reg,Lvl,AllPub,FR2,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,8,1969,1969,Gable,CompShg,HdBoard,HdBoard,None,1.0,TA,TA,CBlock,Gd,TA,No,ALQ,11.749651012129235,LwQ,10.939845154868248,4.340760310539713,GasA,Gd,Y,SBrkr,1.0,13.27405882526201,3,1,TA,6,Typ,0,No,Attchd,1969.0,Unf,2.0,11.06209830903299,TA,TA,Y,1.0,1.0,7,2008,WD,Normal,15.347889784929702,2.5,9.693814389412918,0.5,0.9867172675521821,0,39,1.0,11.92504173829169
1257,60,RL,1.0,24.725973790172166,Pave,IR3,Lvl,AllPub,CulDSac,Gtl,Gilbert,RRAn,Norm,1Fam,2Story,6,5,1999,1999,Gable,CompShg,VinylSd,VinylSd,None,1.0,TA,TA,PConc,Gd,TA,No,Unf,1.0,Unf,1.0,12.64405894253928,GasA,Ex,Y,SBrkr,1.0,14.635848476319111,3,1,TA,7,Typ,1,TA,BuiltIn,1999.0,Fin,2.0,11.282327831094337,TA,TA,Y,1.0,1.0,6,2009,WD,Normal,15.912825655264273,2.5,7.7135683558601436,0.6657392686804452,0.0,0,10,1.0,12.10625783509458
1258,20,RL,7.221213632878419,20.71220477890197,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,1956,1956,Hip,CompShg,MetalSd,MetalSd,None,1.0,TA,TA,CBlock,TA,TA,No,Rec,11.292419534723528,Unf,1.0,11.496872282215678,GasA,Gd,Y,SBrkr,1.0,13.263269450298049,2,1,TA,5,Typ,0,No,Attchd,1956.0,Unf,1.0,10.308253470184335,TA,TA,Y,1.0,1.0,6,2009,WD,Normal,15.335913389886391,1.0,1.0,0.5,0.48,0,53,1.0,11.766799946849087
1259,50,RL,1.0,21.347240908682487,Pave,Reg,Lvl,AllPub,Inside,Gtl,ClearCr,Norm,Norm,1Fam,1.5Fin,4,5,1957,1989,Gable,CompShg,Wd Sdng,Wd Sdng,None,1.0,TA,TA,CBlock,TA,TA,Av,Unf,1.0,Unf,1.0,13.406073076096677,GasA,Ex,Y,FuseA,1.0,14.835525131485651,5,1,TA,8,Min2,2,TA,Attchd,1957.0,Unf,1.0,10.05699595993719,TA,TA,Y,1.0,1.0,11,2009,WD,Normal,16.368229379904108,2.0,8.020909424392293,0.6182572614107884,0.0,32,20,0.0,11.992266613576142
1260,70,RL,6.684506656824126,22.100781408208817,Pave,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,2Story,6,6,1919,1950,Gambrel,CompShg,Wd Sdng,Wd Sdng,None,1.0,TA,TA,PConc,TA,TA,No,Unf,1.0,Unf,1.0,12.382533288080934,GasA,Ex,Y,FuseA,1.0,14.896887111612605,3,1,TA,8,Typ,1,Gd,Detchd,1940.0,Unf,2.0,11.371952633774399,TA,TA,N,1.0,1.0,7,2007,WD,Normal,16.004313192714434,1.0,8.120635667155021,0.7047913446676971,0.0,31,57,0.0,12.103491596905931
1261,120,RH,5.697012078927853,17.518151243588775,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,TwnhsE,1Story,6,5,1998,1999,Gable,CompShg,MetalSd,MetalSd,None,1.0,Gd,TA,PConc,Gd,TA,No,GLQ,9.746271288139047,Unf,1.0,13.495493621556072,GasA,Ex,Y,SBrkr,1.0,13.961383438999036,2,1,Gd,5,Typ,0,No,Attchd,1998.0,Fin,2.0,11.327475030923495,TA,TA,Y,1.0,1.0,8,2008,COD,Abnorml,16.19295353614259,3.0,9.232627042257835,0.487600291757841,0.1893238434163701,1,9,0.0,12.10625783509458
1262,160,FV,5.745132396064701,17.2298686932711,Pave,Reg,Lvl,AllPub,FR3,Gtl,Somerst,Norm,Norm,TwnhsE,2Story,7,5,1999,1999,Hip,CompShg,MetalSd,MetalSd,BrkFace,9.29484095560287,Gd,TA,PConc,Gd,TA,No,GLQ,11.00715768738887,Unf,1.0,9.520649910578081,GasA,Ex,Y,SBrkr,1.0,14.205653844855341,3,1,Gd,6,Typ,0,No,Detchd,1999.0,Unf,2.0,11.302477323271576,TA,TA,Y,1.0,1.0,3,2006,WD,Normal,15.399836749339968,3.5,5.697012078927853,0.6775548296780215,0.6512301013024602,0,7,1.0,12.12215284831553
1263,190,RM,6.684506656824126,20.921736451278687,Pave,IR1,Bnk,AllPub,Inside,Gtl,OldTown,Feedr,Norm,2fmCon,2.5Unf,7,4,1910,1950,Hip,CompShg,Wd Sdng,Wd Sdng,None,1.0,Fa,TA,CBlock,TA,TA,No,Unf,1.0,Unf,1.0,12.907117258214457,GasA,TA,N,FuseF,1.0,15.005119864898186,4,2,TA,9,Typ,1,Gd,Detchd,1960.0,Unf,1.0,10.087756729969003,TA,TA,N,1.0,1.0,1,2007,WD,Normal,16.278076421030008,1.5,9.72889799237455,0.6712864250177683,0.0,40,57,0.0,11.711784520403112
1264,20,RL,7.426512698054021,22.00713448790185,Pave,IR1,HLS,AllPub,Inside,Gtl,Timber,Norm,Norm,1Fam,1Story,9,5,2008,2009,Hip,CompShg,Stucco,CmentBd,None,1.0,Ex,TA,PConc,Ex,TA,Gd,Unf,1.0,Unf,1.0,15.185965540731983,GasA,Ex,Y,SBrkr,1.0,15.210866812259452,3,1,Ex,10,Typ,1,Gd,Attchd,2009.0,Fin,3.0,12.318183797820266,TA,TA,Y,1.0,1.0,5,2010,WD,Normal,17.483752129608927,2.0,9.315257068972656,0.5019900497512437,0.0,1,1,0.0,12.843973993864076
1265,50,RL,1.0,22.277825899770285,Pave,IR1,Lvl,AllPub,Inside,Mod,Crawfor,Norm,Norm,1Fam,1.5Fin,8,9,1935,1997,Gable,CompShg,Stucco,Stucco,BrkFace,11.876956792114836,TA,Gd,CBlock,TA,TA,Mn,Rec,9.013883697367245,Unf,1.0,11.449436038330251,GasA,Ex,Y,SBrkr,1.0,16.95600172250881,4,1,Gd,11,Typ,2,Gd,BuiltIn,1982.0,Unf,3.0,13.164561577805966,TA,TA,Y,1.0,1.0,5,2008,WD,Normal,17.615468939602295,3.5,10.222126215438918,0.8256287425149701,0.26373626373626374,62,11,0.0,12.850557278777309
1266,50,RL,7.172972078519893,21.38097573577669,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Feedr,Norm,1Fam,1.5Fin,5,5,1958,1958,Gable,CompShg,MetalSd,MetalSd,BrkFace,8.873203454932757,TA,TA,CBlock,TA,TA,No,BLQ,11.06209830903299,Unf,1.0,10.800389069029363,GasW,TA,Y,FuseA,1.0,14.350343856944352,3,1,TA,7,Typ,0,No,Attchd,1958.0,Unf,1.0,10.140782843836698,TA,TA,Y,1.0,1.0,7,2007,WD,Normal,15.7579607521377,1.5,1.0,0.6355296080066722,0.5263157894736842,0,49,1.0,11.87757552297847
1267,40,RL,1.0,24.521344298574014,Pave,Reg,Low,AllPub,Inside,Sev,ClearCr,Norm,Norm,1Fam,1Story,7,6,1979,1979,Shed,WdShake,Plywood,Plywood,None,1.0,Gd,TA,PConc,Gd,TA,Gd,GLQ,13.78301960596468,Unf,1.0,7.07328940298831,GasA,TA,Y,SBrkr,1.0,14.350343856944352,0,1,Gd,4,Typ,1,TA,Attchd,1979.0,Fin,2.0,11.679537594055967,TA,TA,Y,1.0,1.0,4,2010,WD,Normal,16.326880400857732,2.5,9.763534317352567,0.5336134453781513,0.9444444444444444,0,31,1.0,12.468440756144114
1268,20,RL,1.0,20.525517941047585,Pave,IR1,Lvl,AllPub,Inside,Gtl,NWAmes,PosN,Norm,1Fam,1Story,6,7,1968,1968,Hip,CompShg,BrkFace,BrkFace,None,1.0,TA,TA,CBlock,TA,TA,No,Unf,1.0,Unf,1.0,14.280751000725765,GasA,Gd,Y,SBrkr,1.0,14.280751000725765,3,1,Gd,7,Typ,1,Gd,Attchd,1968.0,RFn,2.0,11.072964688066048,TA,TA,Y,1.0,1.0,8,2009,WD,Normal,16.465264785257638,2.0,1.0,0.5,0.0,0,41,1.0,12.132162346145595
1269,20,RL,1.0,22.10417001800779,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,6,1965,1965,Hip,CompShg,HdBoard,Plywood,BrkFace,7.9168874400292815,TA,TA,CBlock,TA,TA,No,BLQ,11.56205956952421,LwQ,10.558415980517164,1.0,GasA,TA,Y,SBrkr,1.0,12.937067204936257,3,1,TA,5,Typ,0,No,Attchd,1965.0,Unf,1.0,9.930417557876343,TA,TA,Y,1.0,1.0,11,2006,WD,Normal,14.973814110862115,2.0,8.873203454932757,0.5,1.0,0,41,1.0,11.827743504053695
1270,80,RL,8.087847117871966,21.440680423684032,Pave,IR1,Lvl,AllPub,Corner,Gtl,Edwards,Norm,Norm,1Fam,SLvl,6,7,1959,2006,Gable,CompShg,Plywood,Plywood,BrkFace,7.314734756825906,TA,TA,CBlock,TA,TA,Av,ALQ,12.219143434447734,Unf,1.0,10.025890350388508,GasA,Gd,Y,SBrkr,1.0,14.00511549054498,2,1,Ex,5,Typ,1,Gd,Basment,1959.0,RFn,1.0,10.118180873967548,TA,TA,Y,1.0,1.0,5,2008,WD,Normal,15.728374093438743,2.0,8.659675454722642,0.5711279461279462,0.7055937193326791,47,2,0.0,12.083910661257521
1271,50,RL,6.460736201340262,18.505741027379894,Pave,Reg,Lvl,AllPub,Corner,Gtl,Crawfor,Norm,Norm,1Fam,1.5Fin,5,6,1910,2003,Gable,CompShg,Wd Sdng,Wd Shng,None,1.0,TA,TA,PConc,TA,TA,No,Unf,1.0,Unf,1.0,11.995234059569448,GasA,Ex,Y,SBrkr,1.0,13.764431121777944,3,1,TA,8,Typ,1,Gd,Detchd,1985.0,Unf,2.0,11.524981344043688,TA,TA,Y,1.0,1.0,11,2007,WD,Normal,15.041036173344699,2.0,10.200175163976272,0.6541077969649398,0.0,93,4,0.0,11.842236406331555
1272,90,RL,7.5538803774442425,21.381333337749545,Pave,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Feedr,Norm,Duplex,2Story,5,5,1948,1950,Gable,Roll,AsbShng,AsbShng,Stone,11.594136149792712,TA,TA,CBlock,TA,TA,No,Rec,9.315257068972656,Unf,1.0,12.177886445230312,GasA,Gd,Y,FuseA,1.0,15.055628032763455,4,2,TA,10,Typ,0,No,Detchd,1948.0,Unf,2.0,10.715841640087826,TA,Fa,Y,1.0,1.0,7,2007,WD,Normal,16.317631636706672,2.0,1.0,0.6741573033707865,0.23706896551724138,2,57,0.0,11.827743504053695
1273,60,RL,1.0,21.919018648391514,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,NWAmes,Norm,Norm,1Fam,2Story,6,6,1972,1972,Gable,CompShg,HdBoard,Plywood,None,1.0,TA,TA,CBlock,TA,Gd,No,BLQ,11.710409619402425,Unf,1.0,8.184917181536692,GasA,TA,Y,SBrkr,1.0,14.086719485311962,3,1,TA,6,Typ,1,TA,Attchd,1972.0,Unf,2.0,11.256948546565363,TA,TA,Y,1.0,1.0,12,2009,WD,Normal,15.3628060949518,2.0,10.776483168029046,0.6586402266288952,0.8201936376210235,0,37,1.0,11.995357787034976
1274,80,RL,1.0,23.289076397789295,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,NWAmes,Norm,Norm,1Fam,SLvl,6,5,1967,1976,Gable,CompShg,HdBoard,HdBoard,BrkFace,10.452927961132147,TA,TA,CBlock,Gd,TA,Av,ALQ,11.410943347638753,Unf,1.0,13.52811325381343,GasA,Fa,Y,SBrkr,1.0,14.723797205387063,3,1,TA,7,Typ,1,Gd,Attchd,1967.0,RFn,2.0,11.169007130464756,TA,TA,Y,1.0,1.0,6,2009,WD,Normal,16.913456596803844,2.5,1.0,0.5064629847238543,0.3142857142857143,9,33,0.0,12.19552218463499
1275,60,RL,7.098626104970388,20.65956798868494,Pave,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,8,5,2002,2002,Gable,CompShg,VinylSd,VinylSd,None,1.0,Gd,TA,PConc,Gd,TA,No,GLQ,12.521047611844585,Unf,1.0,10.207511306740143,GasA,Ex,Y,SBrkr,1.0,15.230975888194338,3,1,Gd,7,Typ,1,Gd,Attchd,2002.0,RFn,2.0,11.639381842157233,TA,TA,Y,1.0,1.0,3,2008,WD,Normal,16.66194925164792,3.5,9.22211358542376,0.6429249762583096,0.7127659574468085,0,6,1.0,12.37581963951765
1276,50,C (all),6.684506656824126,19.7533959357533,Pave,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1.5Fin,4,4,1920,1950,Gable,CompShg,MetalSd,MetalSd,None,1.0,TA,Gd,CBlock,TA,TA,No,Unf,1.0,Unf,1.0,12.139905219055976,GasA,TA,Y,FuseA,1.0,13.467644497800004,2,1,TA,6,Typ,0,No,Detchd,1980.0,RFn,2.0,11.410943347638753,TA,TA,Y,1.0,1.0,4,2010,COD,Abnorml,14.900265848494815,1.0,9.036603342806158,0.6177437020810514,0.0,30,60,0.0,11.133142723386813
1277,20,RL,6.88741871045203,20.797148287880702,Pave,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2002,2002,Gable,CompShg,VinylSd,VinylSd,BrkFace,7.844946025203906,Gd,TA,PConc,Gd,TA,No,GLQ,12.46635963238347,Unf,1.0,12.456000850475936,GasA,Ex,Y,SBrkr,1.0,14.445527362468184,3,1,Gd,6,Typ,0,No,Attchd,2002.0,RFn,2.0,11.487444346097531,TA,TA,Y,1.0,1.0,3,2009,WD,Normal,16.648146364861162,3.0,7.02174235239564,0.5,0.5009535918626827,0,7,1.0,12.33270970174018
1278,20,RL,6.357203202420049,20.024162602601827,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,Timber,Norm,Norm,1Fam,1Story,7,5,1990,1990,Hip,CompShg,HdBoard,HdBoard,BrkFace,6.494161288893169,TA,TA,CBlock,Gd,TA,No,ALQ,13.271364745626231,Unf,1.0,9.6582707430638,GasA,TA,Y,SBrkr,1.0,13.96578155387519,2,1,TA,6,Typ,1,TA,Attchd,1990.0,Fin,2.0,11.189934126006927,Gd,Gd,Y,1.0,1.0,7,2006,WD,Normal,16.07891528574854,3.0,8.455023580313481,0.5056646525679759,0.8044308632543926,0,16,1.0,12.100717685412471
1279,20,RL,6.7146689026506605,20.370189508251833,Pave,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,7,1977,2008,Gable,CompShg,HdBoard,HdBoard,None,1.0,TA,TA,CBlock,Gd,TA,Mn,LwQ,11.43025107968956,Rec,8.39749795772246,10.486313901150885,GasA,TA,Y,SBrkr,1.0,13.236142518909933,3,1,Gd,5,Typ,0,No,Detchd,1977.0,Unf,2.0,11.189934126006927,TA,TA,Y,1.0,1.0,9,2009,WD,Normal,15.305801939760288,2.0,9.930417557876343,0.5,0.65,31,1,0.0,11.921725007667265
1280,90,RL,7.533131230124546,20.629040144053985,Pave,Reg,Low,AllPub,Corner,Gtl,Mitchel,Norm,Norm,Duplex,2Story,6,5,1971,1971,Mansard,CompShg,MetalSd,Wd Shng,None,1.0,TA,TA,CBlock,TA,TA,Av,Unf,1.0,Unf,1.0,12.867768587390184,GasA,TA,Y,SBrkr,1.0,14.896887111612605,4,2,TA,8,Typ,0,No,No,0,No,0.0,1.0,No,No,Y,1.0,1.0,4,2010,WD,Normal,16.18577454514991,3.0,8.15298821355506,0.6666666666666666,0.0,0,39,1.0,11.842236406331555
1281,50,RL,6.357203202420049,20.72783932327394,Pave,Reg,Lvl,AllPub,Inside,Gtl,SWISU,Feedr,Norm,1Fam,1.5Fin,6,7,1919,1990,Gable,CompShg,Wd Sdng,Wd Shng,None,1.0,TA,TA,PConc,TA,TA,No,Unf,1.0,Unf,1.0,12.521047611844585,GasA,Ex,Y,SBrkr,1.0,15.823038294341238,4,1,Gd,10,Min2,1,Gd,Detchd,1969.0,Unf,1.0,10.294080796212425,TA,TA,Y,1.0,1.0,3,2010,WD,Normal,16.758274973270158,2.0,10.894095929689868,0.7526914795447555,0.0,71,20,0.0,12.037659911047468
